"accident_index","accident_year","accident_reference","location_easting_osgr","location_northing_osgr","longitude","latitude","police_force","accident_severity","number_of_vehicles","number_of_casualties","date","day_of_week","time","local_authority_district","local_authority_ons_district","local_authority_highway","first_road_class","first_road_number","road_type","speed_limit","junction_detail","junction_control","second_road_class","second_road_number","pedestrian_crossing_human_control","pedestrian_crossing_physical_facilities","light_conditions","weather_conditions","road_surface_conditions","special_conditions_at_site","carriageway_hazards","urban_or_rural_area","did_police_officer_attend_scene_of_accident","trunk_road_flag","lsoa_of_accident_location","datetime"
"2021991075638",2021,"991075638",368620,764623,-2.515037,56.772115,"Police Scotland","Serious",1,1,2021-08-10,"Tuesday",15:50:00,NA,"S12000041","S12000041","A",NA,"Single carriageway",50,"Not at junction or within 20 metres","Data missing or out of range","Not at junction or within 20 metres","Unknown","None within 50 metres","No physical crossing facilities within 50 metres","Daylight","Raining no high winds","Wet or damp","None","None","Rural","Yes","Data missing or out of range","-1",2021-08-10 15:50:00
"2021991075639",2021,"991075639",318747,670163,-3.301618,55.917661,"Police Scotland","Slight",4,2,2021-08-10,"Tuesday",15:50:00,NA,"S12000036","S12000036","A",NA,"Dual carriageway",50,"Not at junction or within 20 metres","Data missing or out of range","Not at junction or within 20 metres","Unknown","None within 50 metres","No physical crossing facilities within 50 metres","Daylight","Fine no high winds","Dry","None","None","Urban","No","Data missing or out of range","-1",2021-08-10 15:50:00
"2021991075640",2021,"991075640",309007,691441,-3.464617,56.107029,"Police Scotland","Serious",2,1,2021-08-10,"Tuesday",15:07:00,NA,"S12000047","S12000047","A",NA,"Single carriageway",60,"Not at junction or within 20 metres","Data missing or out of range","Not at junction or within 20 metres","Unknown","None within 50 metres","No physical crossing facilities within 50 metres","Daylight","Fine no high winds","Dry","None","Other object on road","Rural","Yes","Data missing or out of range","-1",2021-08-10 15:07:00
"2021991075843",2021,"991075843",318289,670781,-3.309131,55.923135,"Police Scotland","Serious",2,1,2021-08-11,"Wednesday",09:30:00,NA,"S12000036","S12000036","A",NA,"Dual carriageway",50,"Not at junction or within 20 metres","Data missing or out of range","Not at junction or within 20 metres","Unknown","None within 50 metres","No physical crossing facilities within 50 metres","Daylight","Fine no high winds","Dry","None","None","Urban","Yes","Data missing or out of range","-1",2021-08-11 09:30:00
"2021991075852",2021,"991075852",391754,804502,-2.13786,57.131344,"Police Scotland","Serious",2,1,2021-04-20,"Tuesday",11:00:00,NA,"S12000033","S12000033","A",NA,"Single carriageway",30,"T or staggered junction","Give way or uncontrolled","Unclassified","first_road_class is C or Unclassified. These roads do not have official numbers so recorded as zero","None within 50 metres","No physical crossing facilities within 50 metres","Daylight","Fine no high winds","Wet or damp","None","None","Urban","Yes","Data missing or out of range","-1",2021-04-20 11:00:00
"2021991075995",2021,"991075995",281732,690189,-3.902361,56.089808,"Police Scotland","Slight",2,1,2021-08-11,"Wednesday",15:54:00,NA,"S12000030","S12000030","A",NA,"Roundabout",60,"Roundabout","Give way or uncontrolled","A",NA,"None within 50 metres","No physical crossing facilities within 50 metres","Daylight","Raining no high winds","Wet or damp","None","None","Urban","Yes","Data missing or out of range","-1",2021-08-11 15:54:00
"2021991076033",2021,"991076033",329730,668396,-3.125474,55.90352,"Police Scotland","Serious",2,1,2021-08-08,"Sunday",07:30:00,NA,"S12000036","S12000036","A",NA,"Single carriageway",30,"Roundabout","Give way or uncontrolled","Unclassified","first_road_class is C or Unclassified. These roads do not have official numbers so recorded as zero","None within 50 metres","No physical crossing facilities within 50 metres","Daylight","Fine no high winds","Dry","None","None","Urban","Yes","Data missing or out of range","-1",2021-08-08 07:30:00
"2021991076038",2021,"991076038",319513,668404,-3.288841,55.90199,"Police Scotland","Serious",2,1,2021-08-11,"Wednesday",17:30:00,NA,"S12000036","S12000036","A",NA,"Single carriageway",30,"T or staggered junction","Give way or uncontrolled","Unclassified","first_road_class is C or Unclassified. These roads do not have official numbers so recorded as zero","Control by other authorised person","Pelican, puffin, toucan or similar non-junction pedestrian light crossing","Daylight","Raining no high winds","Wet or damp","None","None","Urban","Yes","Data missing or out of range","-1",2021-08-11 17:30:00
"2021991076054",2021,"991076054",360601,759724,-2.645474,56.727497,"Police Scotland","Slight",2,1,2021-08-11,"Wednesday",20:00:00,NA,"S12000041","S12000041","A",NA,"Single carriageway",30,"Not at junction or within 20 metres","Data missing or out of range","Not at junction or within 20 metres","Unknown","None within 50 metres","No physical crossing facilities within 50 metres","Darkness - lighting unknown","Fine no high winds","Dry","None","None","Urban","Yes","Data missing or out of range","-1",2021-08-11 20:00:00
"2021991076085",2021,"991076085",256164,665837,-4.299918,55.864179,"Police Scotland","Slight",2,1,2021-08-08,"Sunday",22:12:00,NA,"S12000049","S12000049","A",NA,"Dual carriageway",50,"Not at junction or within 20 metres","Data missing or out of range","Not at junction or within 20 metres","Unknown","None within 50 metres","No physical crossing facilities within 50 metres","Darkness - lights lit","Raining no high winds","Wet or damp","None","None","Urban","Yes","Data missing or out of range","-1",2021-08-08 22:12:00
"2021991076101",2021,"991076101",233361,638124,-4.646973,55.608102,"Police Scotland","Slight",2,1,2021-08-09,"Monday",07:20:00,NA,"S12000021","S12000021","A",NA,"Slip road",60,"Roundabout","Give way or uncontrolled","A",NA,"None within 50 metres","No physical crossing facilities within 50 metres","Daylight","Fine no high winds","Wet or damp","None","None","Urban","No","Data missing or out of range","-1",2021-08-09 07:20:00
"2021991076129",2021,"991076129",324537,671122,-3.209272,55.927221,"Police Scotland","Slight",2,1,2021-08-06,"Friday",18:25:00,NA,"S12000036","S12000036","A",NA,"Single carriageway",20,"Crossroads","Give way or uncontrolled","Unclassified","first_road_class is C or Unclassified. These roads do not have official numbers so recorded as zero","None within 50 metres","Pelican, puffin, toucan or similar non-junction pedestrian light crossing","Daylight","Fine no high winds","Dry","None","None","Urban","Yes","Data missing or out of range","-1",2021-08-06 18:25:00
"2021991076227",2021,"991076227",391660,808207,-2.139537,57.164624,"Police Scotland","Slight",2,1,2021-08-05,"Thursday",13:40:00,NA,"S12000033","S12000033","A",NA,"Roundabout",40,"Roundabout","Give way or uncontrolled","Unclassified","first_road_class is C or Unclassified. These roads do not have official numbers so recorded as zero","None within 50 metres","No physical crossing facilities within 50 metres","Daylight","Fine no high winds","Dry","None","None","Urban","Yes","Data missing or out of range","-1",2021-08-05 13:40:00
"2021991076330",2021,"991076330",300538,583539,-3.561704,55.136194,"Police Scotland","Serious",2,1,2021-08-04,"Wednesday",10:35:00,NA,"S12000006","S12000006","A",NA,"Single carriageway",60,"Other junction","Give way or uncontrolled","Unclassified","first_road_class is C or Unclassified. These roads do not have official numbers so recorded as zero","None within 50 metres","No physical crossing facilities within 50 metres","Daylight","Fine no high winds","Dry","None","None","Rural","Yes","Data missing or out of range","-1",2021-08-04 10:35:00
"2021991076417",2021,"991076417",335787,733684,-3.044439,56.490839,"Police Scotland","Serious",2,1,2021-08-12,"Thursday",18:12:00,NA,"S12000042","S12000042","A",NA,"Single carriageway",40,"T or staggered junction","Give way or uncontrolled","Unclassified","first_road_class is C or Unclassified. These roads do not have official numbers so recorded as zero","None within 50 metres","No physical crossing facilities within 50 metres","Daylight","Fine no high winds","Dry","None","None","Rural","Yes","Data missing or out of range","-1",2021-08-12 18:12:00
"2021991076444",2021,"991076444",257668,665354,-4.275654,55.860289,"Police Scotland","Serious",1,2,2021-08-12,"Thursday",19:50:00,NA,"S12000049","S12000049","A",NA,"Dual carriageway",50,"Slip road","Give way or uncontrolled","Motorway",NA,"None within 50 metres","No physical crossing facilities within 50 metres","Daylight","Fine no high winds","Wet or damp","None","None","Urban","Yes","Data missing or out of range","-1",2021-08-12 19:50:00
"2021991076485",2021,"991076485",311711,722527,-3.431541,56.386733,"Police Scotland","Slight",2,1,2021-05-15,"Saturday",11:37:00,NA,"S12000048","S12000048","A",NA,"Single carriageway",30,"T or staggered junction","Give way or uncontrolled","Unclassified","first_road_class is C or Unclassified. These roads do not have official numbers so recorded as zero","None within 50 metres","No physical crossing facilities within 50 metres","Daylight","Fine no high winds","Dry","None","None","Urban","No","Data missing or out of range","-1",2021-05-15 11:37:00
"2021991076642",2021,"991076642",327171,670732,-3.167023,55.924123,"Police Scotland","Serious",1,1,2021-08-12,"Thursday",11:40:00,NA,"S12000036","S12000036","A",NA,"Single carriageway",30,"Not at junction or within 20 metres","Data missing or out of range","Not at junction or within 20 metres","Unknown","None within 50 metres","Pelican, puffin, toucan or similar non-junction pedestrian light crossing","Daylight","Fine no high winds","Dry","None","None","Urban","Yes","Data missing or out of range","-1",2021-08-12 11:40:00
"2021991076809",2021,"991076809",306038,671797,-3.505455,55.930022,"Police Scotland","Slight",6,1,2021-08-13,"Friday",17:30:00,NA,"S12000040","S12000040","A",NA,"Single carriageway",20,"T or staggered junction","Give way or uncontrolled","Unclassified","first_road_class is C or Unclassified. These roads do not have official numbers so recorded as zero","None within 50 metres","Pelican, puffin, toucan or similar non-junction pedestrian light crossing","Daylight","Fine no high winds","Dry","None","None","Urban","Yes","Data missing or out of range","-1",2021-08-13 17:30:00
"2021991076815",2021,"991076815",254994,669753,-4.320694,55.898983,"Police Scotland","Serious",1,1,2021-08-04,"Wednesday",18:57:00,NA,"S12000049","S12000049","A",NA,"Dual carriageway",40,"Not at junction or within 20 metres","Data missing or out of range","Not at junction or within 20 metres","Unknown","None within 50 metres","Pelican, puffin, toucan or similar non-junction pedestrian light crossing","Daylight","Fine no high winds","Dry","None","None","Urban","Yes","Data missing or out of range","-1",2021-08-04 18:57:00
"2021991076838",2021,"991076838",125183,847760,-6.581206,57.436698,"Police Scotland","Slight",2,1,2021-08-08,"Sunday",13:29:00,NA,"S12000017","S12000017","A",NA,"Single carriageway",30,"T or staggered junction","Give way or uncontrolled","A",NA,"None within 50 metres","No physical crossing facilities within 50 metres","Daylight","Fine no high winds","Dry","None","None","Rural","Yes","Data missing or out of range","-1",2021-08-08 13:29:00
"2021991076840",2021,"991076840",234939,627614,-4.615672,55.514305,"Police Scotland","Fatal",1,1,2021-08-13,"Friday",23:25:00,NA,"S12000028","S12000028","A",NA,"Dual carriageway",50,"Not at junction or within 20 metres","Data missing or out of range","Not at junction or within 20 metres","Unknown","None within 50 metres","No physical crossing facilities within 50 metres","Darkness - no lighting","Fine no high winds","Dry","None","None","Rural","No","Data missing or out of range","-1",2021-08-13 23:25:00
"2021991076848",2021,"991076848",266051,662756,-4.140542,55.839366,"Police Scotland","Slight",1,1,2021-08-14,"Saturday",00:15:00,NA,"S12000049","S12000049","A",NA,"Dual carriageway",30,"T or staggered junction","Give way or uncontrolled","Unclassified","first_road_class is C or Unclassified. These roads do not have official numbers so recorded as zero","None within 50 metres","No physical crossing facilities within 50 metres","Darkness - lights lit","Fine no high winds","Dry","None","None","Urban","Yes","Data missing or out of range","-1",2021-08-14 00:15:00
"2021991076850",2021,"991076850",250968,661445,-4.380454,55.823173,"Police Scotland","Serious",1,1,2021-08-14,"Saturday",03:37:00,NA,"S12000049","S12000049","A",NA,"Dual carriageway",70,"Not at junction or within 20 metres","Data missing or out of range","Not at junction or within 20 metres","Unknown","None within 50 metres","No physical crossing facilities within 50 metres","Darkness - lights lit","Raining no high winds","Wet or damp","None","None","Rural","Yes","Data missing or out of range","-1",2021-08-14 03:37:00
"2021991076902",2021,"991076902",321955,673120,-3.251161,55.944755,"Police Scotland","Serious",2,1,2021-08-04,"Wednesday",17:00:00,NA,"S12000036","S12000036","A",NA,"Single carriageway",30,"Crossroads","Auto traffic signal","Unclassified","first_road_class is C or Unclassified. These roads do not have official numbers so recorded as zero","None within 50 metres","No physical crossing facilities within 50 metres","Daylight","Fine no high winds","Dry","None","None","Urban","No","Data missing or out of range","-1",2021-08-04 17:00:00
"2021991076953",2021,"991076953",302579,858616,-3.632032,57.60697,"Police Scotland","Serious",1,1,2021-08-14,"Saturday",14:59:00,NA,"S12000020","S12000020","A",NA,"Single carriageway",40,"Not at junction or within 20 metres","Data missing or out of range","Not at junction or within 20 metres","Unknown","None within 50 metres","No physical crossing facilities within 50 metres","Daylight","Raining no high winds","Wet or damp","None","None","Urban","Yes","Data missing or out of range","-1",2021-08-14 14:59:00
