"accident_index","accident_year","accident_reference","location_easting_osgr","location_northing_osgr","longitude","latitude","police_force","accident_severity","number_of_vehicles","number_of_casualties","date","day_of_week","time","local_authority_district","local_authority_ons_district","local_authority_highway","first_road_class","first_road_number","road_type","speed_limit","junction_detail","junction_control","second_road_class","second_road_number","pedestrian_crossing_human_control","pedestrian_crossing_physical_facilities","light_conditions","weather_conditions","road_surface_conditions","special_conditions_at_site","carriageway_hazards","urban_or_rural_area","did_police_officer_attend_scene_of_accident","trunk_road_flag","lsoa_of_accident_location","datetime"
"2020990961359",2020,"990961359",335849,715778,-3.039037,56.330007,"Police Scotland","Serious",1,1,2020-07-02,"Thursday",04:30:00,"Fife","S12000047","S12000047","A",NA,"Single carriageway",60,"Not at junction or within 20 metres","Data missing or out of range","Not at junction or within 20 metres","Unknown","None within 50 metres","No physical crossing facilities within 50 metres","Daylight","Fine no high winds","Dry","None","None","Rural","No","Data missing or out of range","-1",2020-07-02 04:30:00
"2020990961547",2020,"990961547",359934,746340,-2.654285,56.60721,"Police Scotland","Slight",1,1,2020-07-01,"Wednesday",07:33:00,"Angus","S12000041","S12000041","A",NA,"Single carriageway",60,"Not at junction or within 20 metres","Data missing or out of range","Not at junction or within 20 metres","Unknown","None within 50 metres","No physical crossing facilities within 50 metres","Daylight","Fine no high winds","Wet or damp","None","None","Rural","Yes","Data missing or out of range","-1",2020-07-01 07:33:00
"2020990961723",2020,"990961723",368517,764789,-2.516743,56.7736,"Police Scotland","Serious",1,1,2020-06-27,"Saturday",22:20:00,"Angus","S12000041","S12000041","A",NA,"Single carriageway",60,"Not at junction or within 20 metres","Data missing or out of range","Not at junction or within 20 metres","Unknown","None within 50 metres","No physical crossing facilities within 50 metres","Daylight","Fine no high winds","Wet or damp","None","None","Rural","Yes","Data missing or out of range","-1",2020-06-27 22:20:00
"2020990961873",2020,"990961873",254709,668759,-4.324714,55.889974,"Police Scotland","Slight",1,1,2020-07-03,"Friday",13:12:00,"Glasgow City","S12000049","S12000049","A",NA,"Dual carriageway",30,"Not at junction or within 20 metres","Data missing or out of range","Not at junction or within 20 metres","Unknown","None within 50 metres","Pedestrian phase at traffic signal junction","Daylight","Raining no high winds","Wet or damp","None","None","Urban","Yes","Data missing or out of range","-1",2020-07-03 13:12:00
"2020990961918",2020,"990961918",246745,665712,-4.450203,55.860154,"Police Scotland","Serious",1,1,2020-07-03,"Friday",13:47:00,"Renfrewshire","S12000038","S12000038","A",NA,"Single carriageway",30,"Not at junction or within 20 metres","Data missing or out of range","Not at junction or within 20 metres","Unknown","None within 50 metres","No physical crossing facilities within 50 metres","Daylight","Raining no high winds","Wet or damp","None","None","Rural","No","Data missing or out of range","-1",2020-07-03 13:47:00
"2020990961938",2020,"990961938",321752,865453,-3.313487,57.672101,"Police Scotland","Serious",2,1,2020-07-03,"Friday",19:00:00,"Moray","S12000020","S12000020","A",NA,"Single carriageway",60,"Not at junction or within 20 metres","Data missing or out of range","Not at junction or within 20 metres","Unknown","None within 50 metres","No physical crossing facilities within 50 metres","Daylight","Raining no high winds","Wet or damp","None","None","Rural","No","Data missing or out of range","-1",2020-07-03 19:00:00
"2020990962013",2020,"990962013",384230,806291,-2.262263,57.147216,"Police Scotland","Serious",3,1,2020-07-02,"Thursday",18:30:00,"Aberdeenshire","S12000033","S12000033","A",NA,"Dual carriageway",40,"Other junction","Give way or uncontrolled","A",NA,"None within 50 metres","No physical crossing facilities within 50 metres","Daylight","Fine no high winds","Dry","None","None","Rural","Yes","Data missing or out of range","-1",2020-07-02 18:30:00
"2020990962039",2020,"990962039",259444,664508,-4.246865,55.853215,"Police Scotland","Slight",2,1,2020-07-04,"Saturday",17:29:00,"Glasgow City","S12000049","S12000049","A",NA,"Single carriageway",30,"Other junction","Auto traffic signal","A",NA,"None within 50 metres","Pedestrian phase at traffic signal junction","Daylight","Fine no high winds","Wet or damp","None","None","Urban","No","Data missing or out of range","-1",2020-07-04 17:29:00
"2020990962042",2020,"990962042",293901,646569,-3.689764,55.700925,"Police Scotland","Slight",2,2,2020-07-04,"Saturday",20:00:00,"South Lanarkshire","S12000029","S12000029","A",NA,"Single carriageway",60,"T or staggered junction","Give way or uncontrolled","A",NA,"None within 50 metres","No physical crossing facilities within 50 metres","Daylight","Raining no high winds","Wet or damp","None","None","Rural","No","Data missing or out of range","-1",2020-07-04 20:00:00
"2020990962056",2020,"990962056",294952,579677,-3.647857,55.100351,"Police Scotland","Serious",2,1,2020-07-01,"Wednesday",13:15:00,"Dumfries and Galloway","S12000006","S12000006","A",NA,"Single carriageway",60,"Other junction","Give way or uncontrolled","B",NA,"None within 50 metres","No physical crossing facilities within 50 metres","Daylight","Fine no high winds","Dry","None","None","Rural","Yes","Data missing or out of range","-1",2020-07-01 13:15:00
"2020990962113",2020,"990962113",245019,607627,-4.445084,55.338184,"Police Scotland","Serious",3,6,2020-07-05,"Sunday",12:20:00,"East Ayrshire","S12000008","S12000008","A",NA,"Single carriageway",60,"Not at junction or within 20 metres","Data missing or out of range","Not at junction or within 20 metres","Unknown","None within 50 metres","No physical crossing facilities within 50 metres","Daylight","Raining no high winds","Wet or damp","None","Other object on road","Rural","Yes","Data missing or out of range","-1",2020-07-05 12:20:00
"2020990962141",2020,"990962141",286320,645118,-3.80972,55.686175,"Police Scotland","Slight",1,4,2020-07-05,"Sunday",20:20:00,"South Lanarkshire","S12000029","S12000029","A",NA,"Single carriageway",60,"Not at junction or within 20 metres","Data missing or out of range","Not at junction or within 20 metres","Unknown","None within 50 metres","No physical crossing facilities within 50 metres","Daylight","Fine no high winds","Wet or damp","None","None","Rural","Yes","Data missing or out of range","-1",2020-07-05 20:20:00
"2020990962244",2020,"990962244",287187,643905,-3.795438,55.675484,"Police Scotland","Slight",2,1,2020-07-04,"Saturday",13:40:00,"South Lanarkshire","S12000029","S12000029","A",NA,"Single carriageway",60,"Not at junction or within 20 metres","Data missing or out of range","Not at junction or within 20 metres","Unknown","None within 50 metres","No physical crossing facilities within 50 metres","Daylight","Raining no high winds","Wet or damp","None","None","Rural","No","Data missing or out of range","-1",2020-07-04 13:40:00
"2020990962460",2020,"990962460",257075,679386,-4.292549,55.986086,"Police Scotland","Slight",1,1,2020-07-06,"Monday",18:30:00,"Stirling","S12000030","S12000030","A",NA,"Single carriageway",60,"Not at junction or within 20 metres","Data missing or out of range","Not at junction or within 20 metres","Unknown","None within 50 metres","No physical crossing facilities within 50 metres","Daylight","Fine no high winds","Dry","None","None","Rural","Yes","Data missing or out of range","-1",2020-07-06 18:30:00
"2020990962468",2020,"990962468",298533,667254,-3.623812,55.887694,"Police Scotland","Fatal",6,4,2020-07-06,"Monday",16:28:00,"West Lothian","S12000040","S12000040","A",NA,"Slip road",70,"Slip road","Give way or uncontrolled","A",NA,"None within 50 metres","No physical crossing facilities within 50 metres","Daylight","Fine no high winds","Dry","None","None","Urban","Yes","Data missing or out of range","-1",2020-07-06 16:28:00
"2020990962471",2020,"990962471",312720,672644,-3.398819,55.938889,"Police Scotland","Slight",2,1,2020-07-06,"Monday",14:18:00,"Edinburgh, City of","S12000036","S12000036","A",NA,"Dual carriageway",40,"Not at junction or within 20 metres","Data missing or out of range","Not at junction or within 20 metres","Unknown","None within 50 metres","No physical crossing facilities within 50 metres","Daylight","Fine no high winds","Dry","None","None","Rural","Yes","Data missing or out of range","-1",2020-07-06 14:18:00
"2020990962485",2020,"990962485",311534,723939,-3.434884,56.399381,"Police Scotland","Slight",2,1,2020-07-06,"Monday",09:00:00,"Perth and Kinross","S12000048","S12000048","A",NA,"Single carriageway",30,"Crossroads","Auto traffic signal","Unclassified","first_road_class is C or Unclassified. These roads do not have official numbers so recorded as zero","None within 50 metres","Pedestrian phase at traffic signal junction","Daylight","Fine no high winds","Dry","None","None","Urban","Yes","Data missing or out of range","-1",2020-07-06 09:00:00
"2020990962511",2020,"990962511",313095,732356,-3.412404,56.475267,"Police Scotland","Serious",1,1,2020-06-28,"Sunday",12:39:00,"Perth and Kinross","S12000048","S12000048","A",NA,"Single carriageway",60,"Not at junction or within 20 metres","Data missing or out of range","Not at junction or within 20 metres","Unknown","None within 50 metres","No physical crossing facilities within 50 metres","Daylight","Fine no high winds","Dry","None","None","Rural","Yes","Data missing or out of range","-1",2020-06-28 12:39:00
"2020990962517",2020,"990962517",329737,668390,-3.125361,55.903467,"Police Scotland","Slight",2,1,2020-05-22,"Friday",18:00:00,"Edinburgh, City of","S12000036","S12000036","A",NA,"Single carriageway",30,"Roundabout","Give way or uncontrolled","A",NA,"None within 50 metres","No physical crossing facilities within 50 metres","Daylight","Raining no high winds","Wet or damp","None","None","Rural","No","Data missing or out of range","-1",2020-05-22 18:00:00
"2020990962535",2020,"990962535",365071,677496,-2.561462,55.989146,"Police Scotland","Slight",1,2,2020-07-07,"Tuesday",06:08:00,"East Lothian","S12000010","S12000010","A",NA,"Dual carriageway",70,"Roundabout","Give way or uncontrolled","A",NA,"None within 50 metres","No physical crossing facilities within 50 metres","Daylight","Fine no high winds","Dry","None","None","Rural","Yes","Data missing or out of range","-1",2020-07-07 06:08:00
"2020990962743",2020,"990962743",394586,804022,-2.091067,57.127074,"Police Scotland","Slight",2,1,2020-01-30,"Thursday",18:40:00,"Aberdeen City","S12000033","S12000033","A",NA,"Dual carriageway",40,"T or staggered junction","Give way or uncontrolled","Unclassified","first_road_class is C or Unclassified. These roads do not have official numbers so recorded as zero","None within 50 metres","No physical crossing facilities within 50 metres","Darkness - lights lit","Fine no high winds","Dry","None","None","Urban","Yes","Data missing or out of range","-1",2020-01-30 18:40:00
"2020990962850",2020,"990962850",269178,795162,-4.156964,57.028939,"Police Scotland","Slight",2,1,2020-07-07,"Tuesday",10:40:00,"Highland","S12000017","S12000017","A",NA,"Single carriageway",60,"Other junction","Give way or uncontrolled","Unclassified","first_road_class is C or Unclassified. These roads do not have official numbers so recorded as zero","None within 50 metres","No physical crossing facilities within 50 metres","Daylight","Fine no high winds","Dry","Roadworks","None","Rural","Yes","Data missing or out of range","-1",2020-07-07 10:40:00
"2020990963036",2020,"990963036",228973,796585,-4.819517,57.028549,"Police Scotland","Slight",1,1,2020-07-08,"Wednesday",07:29:00,"Highland","S12000017","S12000017","A",NA,"Single carriageway",60,"Not at junction or within 20 metres","Data missing or out of range","Not at junction or within 20 metres","Unknown","None within 50 metres","No physical crossing facilities within 50 metres","Daylight","Fine no high winds","Dry","None","None","Rural","Yes","Data missing or out of range","-1",2020-07-08 07:29:00
"2020990963043",2020,"990963043",186790,731793,-5.459366,56.430005,"Police Scotland","Serious",4,3,2020-07-07,"Tuesday",14:55:00,"Argyll and Bute","S12000035","S12000035","A",NA,"Single carriageway",60,"Not at junction or within 20 metres","Data missing or out of range","Not at junction or within 20 metres","Unknown","None within 50 metres","No physical crossing facilities within 50 metres","Daylight","Fine no high winds","Dry","None","None","Rural","No","Data missing or out of range","-1",2020-07-07 14:55:00
"2020990963097",2020,"990963097",319328,672922,-3.29315,55.942541,"Police Scotland","Slight",2,1,2020-07-08,"Wednesday",16:15:00,"Edinburgh, City of","S12000036","S12000036","A",NA,"Roundabout",20,"Roundabout","Give way or uncontrolled","B",NA,"None within 50 metres","Pedestrian phase at traffic signal junction","Daylight","Fine no high winds","Dry","None","None","Urban","Yes","Data missing or out of range","-1",2020-07-08 16:15:00
"2020990963102",2020,"990963102",327182,670756,-3.166854,55.92434,"Police Scotland","Slight",2,1,2020-07-08,"Wednesday",18:05:00,"Edinburgh, City of","S12000036","S12000036","A",NA,"Single carriageway",30,"T or staggered junction","Auto traffic signal","A",NA,"None within 50 metres","Pedestrian phase at traffic signal junction","Daylight","Fine no high winds","Dry","None","None","Urban","Yes","Data missing or out of range","-1",2020-07-08 18:05:00
"2020990963107",2020,"990963107",273306,662614,-4.024709,55.840052,"Police Scotland","Slight",2,1,2020-07-08,"Wednesday",18:53:00,"North Lanarkshire","S12000050","S12000050","A",NA,"Dual carriageway",40,"Other junction","Auto traffic signal","A",NA,"None within 50 metres","No physical crossing facilities within 50 metres","Daylight","Raining no high winds","Wet or damp","None","None","Urban","No","Data missing or out of range","-1",2020-07-08 18:53:00
